City,AGE,Gender,Nationality,Subject_Area,Years_Higher_Education,Duration_Abroad,ECTS_Anticipated,Special_Needs,Language_Taught,Study_Grant,Placement_Grant
 GRANADA,25,F,ES,21,2,9,60,0,TR,1170,0
 CORDOBA,25,M,ES,14,2,9,60,0,IT,1170,0
 CORDOBA,25,M,ES,349,4,9,31,0,DE,1170,0
 GRANADA,25,M,ES,34,2,9,60,0,RO,1170,0
 GRANADA,25,M,ES,225,5,9,60,0,IT,1170,0
 GRANADA,25,M,ES,223,1,5,31,0,IT,650,0
 GRANADA,25,F,ES,721,4,9,90,0,IT,1170,0
 GRANADA,25,M,ES,38,3,10,59,0,FR,1300,0
 GRANADA,25,F,ES,347,2,9,32,0,PT,1170,0
 GRANADA,25,M,ES,421,7,10,43,0,IT,1300,0
 GRANADA,25,M,ES,581,2,10,60,0,IT,1300,0
 LA-CORU,25,M,ES,581,5,09. Mai,60,0,IT,1235,0
 LA-CORU,25,F,ES,142,2,10,49,0,PT,1300,0
 LA-CORU,25,M,ES,380,7,09. Mai,54,0,IT,1235,0
 LA-CORU,25,M,ES,813,4,09. Mai,54,0,EN,1235,0
 LA-CORU,25,M,ES,222,4,11,51,0,PT,1600,0
 LA-CORU,25,M,ES,581,7,Sep-75,46,0,FR,1267.5,0
 LLEIDA0,25,F,ES,140,3,0,20,0,ES,0,900
 LAS-PAL,25,M,ES,34,1,0,0,0,IT,0,825
 LA-CORU,25,M,ES,813,3,Sep-25,52,0,FR,1202.5,0
 LA-CORU,25,M,ES,525,4,9,58,0,EN,1170,0
 CIUDA-R,25,M,ES,14,3,Mai 25,36,0,IT,682.5,0
 CADIZ01,25,M,ES,34,3,0,6,0,EN,0,1875
 CADIZ01,25,M,ES,624,3,0,16,0,PT,0,1200
 GRANADA,25,F,ES,347,6,0,0,0,EN,0,900
 GRANADA,25,F,ES,312,7,0,0,0,EN,0,1800
 GRANADA,25,F,ES,524,7,0,0,0,PT,0,900
 GRANADA,25,M,ES,211,5,0,6,0,EN,0,1800
 GRANADA,25,F,ES,581,7,0,0,0,FR,0,1800
 GRANADA,25,F,ES,225,7,0,6,0,IT,0,2100
 CORDOBA,25,M,ES,623,5,Aug-75,23,0,EN,1137.5,0
 GRANADA,25,M,ES,212,3,Aug-25,55,0,EN,1072.5,0
 GRANADA,25,F,ES,212,4,0,0,0,FR,0,2775
 GRANADA,25,F,ES,212,4,0,0,0,EN,0,2550
 GRANADA,25,F,ES,34,6,9,78,0,IT,1170,0
 GRANADA,25,F,ES,34,7,6,36,0,FR,780,0
 GRANADA,25,F,FR,223,1,5,32,0,IT,650,0
 GRANADA,25,M,ES,581,5,10,57,0,PL,1300,0
 GRANADA,25,M,ES,226,4,9,60,0,IT,1170,0
 BARCELO,25,F,ES,214,2,4,29,0,IT,520,0
 BARCELO,25,F,ES,214,2,4,29,0,FR,520,0
 BARCELO,25,M,ES,581,3,Jun-25,23,0,EN,812.5,0
 CADIZ01,25,F,ES,34,5,09. Mai,60,0,IT,1235,0
 CADIZ01,25,M,ES,34,3,9,60,0,FR,1170,0
 CASTELL,25,F,ES,32,3,5,26,0,IT,820,0
 CADIZ01,25,M,ES,345,3,Okt 25,60,0,FR,1332.5,0
 CADIZ01,25,M,ES,345,3,Okt 25,60,0,FR,1332.5,0
 CADIZ01,25,M,ES,5,4,Okt 25,0,0,EN,1332.5,0
 BILBAO0,25,F,ES,340,1,5,32,0,EN,650,0
 BILBAO0,25,M,ES,345,1,3,20,0,FR,390,0
 CORDOBA,25,F,ES,14,1,Sep-25,75,0,EN,1202.5,0
 CADIZ01,25,M,ES,723,3,Mrz 25,24,0,EN,422.5,0
 CIUDA-R,25,F,ES,14,3,0,24,0,EN,0,1275
 BARCELO,25,F,ES,442,3,4,21,0,EN,520,0
 BARCELO,25,M,ES,31,3,Okt 75,53,0,EN,1525,0
 BARCELO,25,M,ES,31,4,5,23,0,EN,650,0
 BARCELO,25,F,ES,581,8,6,1,0,DE,780,0
 BARCELO,25,M,ES,581,8,5,37,0,EN,650,0
 BARCELO,25,F,ES,520,3,6,1,0,DE,780,0
 BARCELO,25,F,ES,582,4,9,1,0,EN,1170,0
 CASTELL,25,M,ES,481,7,Mai 25,36,0,EN,682.5,0
 CADIZ01,25,M,ES,582,4,Sep-25,29,0,PT,1202.5,0
 CADIZ01,25,F,ES,443,3,Okt 75,33,0,DE,1397.5,0
 BILBAO0,25,M,ES,521,6,6,30,0,EN,780,0
 BILBAO0,25,M,ES,311,2,Sep-25,61,0,EN,1202.5,0
 CORDOBA,25,F,ES,38,5,9,54,0,IT,1170,0
 CIUDA-R,25,M,ES,32,2,5,30,0,EN,650,0
 CIUDA-R,25,F,ES,340,3,4,27,0,IT,520,0
 BARCELO,25,F,BG,31,2,03. Mai,25,0,EN,455,0
 BARCELO,25,M,ES,345,1,5,31,0,EN,650,0
 BARCELO,25,M,ES,523,8,8,31,0,FR,1040,0
 BARCELO,25,M,GR,520,2,6,39,0,DE,780,0
 BARCELO,25,M,ES,520,3,Mai 75,15,0,EN,875,0
 BARCELO,25,M,ES,520,3,5,24,0,EN,650,0
 BARCELO,25,M,ES,520,3,4,15,0,EN,520,0
 BARCELO,25,M,ES,581,8,10,72,0,EN,1300,0
 BARCELO,25,M,ES,522,4,4,30,0,EN,520,0
 BARCELO,25,M,ES,520,8,4,45,0,EN,520,0
 BARCELO,25,F,ES,34,2,0,0,0,EN,0,1200
 BARCELO,25,M,ES,214,2,Mai 75,12,0,LV,875,0
 BARCELO,25,F,ES,214,2,5,21,0,PT,650,0
 BARCELO,25,F,unknown,342,2,0,22,0,FR,0,600
 BARCELO,25,F,ES,840,2,0,22,0,FR,0,600
 CADIZ01,25,M,ES,32,6,Okt 75,24,0,DE,1397.5,0
 CADIZ01,25,F,ES,142,2,Aug-75,56,0,PT,1137.5,0
 BILBAO0,25,F,ES,52,8,10,36,0,IT,1300,0
 BILBAO0,25,M,ES,442,6,8,60,0,FR,1040,0
 BILBAO0,25,M,ES,314,1,5,30,0,EN,650,0
 BILBAO0,25,F,ES,522,2,6,45,0,FR,780,0
 BILBAO0,25,F,TR,312,1,0,25,0,EN,0,1500
 CADIZ01,25,F,ES,521,2,Mai 25,20,0,IT,682.5,0
 CADIZ01,25,M,ES,34,5,Sep-25,18,0,IT,1202.5,0
 BILBAO0,25,F,ES,523,8,10,40,0,IT,1300,0
 ELCHE01,25,M,ES,321,4,Apr-25,12,0,EN,552.5,0
 ELCHE01,25,M,ES,521,5,Mai 25,15,0,EN,682.5,0
 CADIZ01,25,F,ES,34,4,Sep-25,60,0,IT,1202.5,0
 CADIZ01,25,M,ES,38,5,Sep-25,63,0,EN,1202.5,0
 GRANADA,25,M,ES,762,2,5,29,0,DE,650,0
 ALMERIA,25,F,unknown,34,1,09. Mai,60,0,DE,1235,0
 BARCELO,25,F,ES,14,1,Apr-75,30,0,EN,617.5,0
 BARCELO,25,M,ES,34,4,Apr-75,30,0,EN,617.5,0
 BARCELO,25,F,ES,31,3,05. Mai,25,0,EN,715,0
 BARCELO,25,F,unknown,31,2,Mai 25,20,0,EN,682.5,0
 BARCELO,25,M,ES,520,8,8,15,0,EN,1040,0
 BARCELO,25,M,ES,520,8,5,24,0,FR,650,0
 BARCELO,25,M,ES,582,3,9,22,0,EN,1170,0
 BARCELO,25,M,ES,340,4,5,30,0,EN,650,0
 BARCELO,25,F,ES,523,8,6,36,0,EN,780,0
 BARCELO,25,M,ES,520,5,6,1,0,DE,780,0
 BILBAO0,25,M,ES,481,2,10,42,0,DE,1300,0
 BILBAO0,25,M,ES,34,2,9,33,0,PT,1170,0
 ELCHE01,25,F,ES,321,4,10,60,0,EN,1300,0
 CADIZ01,25,M,ES,340,3,Mai 25,32,0,DE,682.5,0
 CADIZ01,25,M,ES,521,3,Sep-25,41,0,FR,1202.5,0
 CADIZ01,25,F,ES,34,4,10. Mai,38,0,IT,1365,0
 CADIZ01,25,M,ES,1,3,Mai 25,30,0,EN,682.5,0
 BILBAO0,25,F,unknown,380,4,9,64,0,EN,1170,0
 BILBAO0,25,M,ES,840,2,9,56,0,EN,1170,0
 ELCHE01,25,F,ES,340,5,10,35,0,DE,1300,0
 CADIZ01,25,M,ES,5,3,04. Mai,15,0,FR,585,0
 CADIZ01,25,F,ES,34,4,Okt 75,36,0,DE,1397.5,0
 CORDOBA,25,F,ES,541,2,9,21,0,EN,1170,0
 ALMERIA,25,M,ES,223,1,08. Mai,60,0,EN,1105,0
 BARCELO,25,F,ES,345,3,Mai 25,15,0,EN,852.5,0
 BARCELO,25,F,ES,762,2,9,60,0,DE,1170,0
 BARCELO,25,F,unknown,34,3,05. Mai,37,0,IT,715,0
 BARCELO,25,M,ES,314,1,10. Mai,63,0,EN,1365,0
 BARCELO,25,F,ES,31,2,Mai 25,30,0,EN,682.5,0
 BARCELO,25,M,ES,520,6,9,1,0,FR,1170,0
 BARCELO,25,F,ES,581,3,12,1,0,DE,1560,0
 BARCELO,25,M,ES,523,8,8,36,0,FR,1040,0
 BARCELO,25,M,ES,481,8,12,1,0,DE,1560,0
 BARCELO,25,F,ES,581,8,9,17,0,DE,1170,0
 BARCELO,25,M,unknown,481,8,6,1,0,DE,780,0
 BARCELO,25,M,ES,520,3,11,1,0,DE,1430,0
 BARCELO,25,M,ES,522,4,6,1,0,DE,780,0
 BARCELO,25,F,PL,38,2,9,49,0,EN,1170,0
 BARCELO,25,F,ES,214,2,Mai 25,14,0,EN,682.5,0
 BARCELO,25,M,ES,342,2,0,0,0,FR,0,600
 CASTELL,25,F,ES,223,7,04. Mai,34,0,FR,585,0
 BURGOS0,25,M,ES,481,5,10. Mai,60,0,PT,1365,0
 BILBAO0,25,M,ES,521,8,12,66,0,DE,1560,0
 BURGOS0,25,F,ES,582,4,0,15,0,FR,0,1875
 BILBAO0,25,F,ES,52,3,5,30,0,EN,650,0
 CORDOBA,25,M,ES,349,4,9,47,0,EN,1170,0
 CORDOBA,25,M,ES,349,2,9,50,0,EN,1170,0
 CORDOBA,25,M,ES,64,5,9,61,0,IT,1170,0
 BARCELO,25,F,ES,727,4,9,16,0,EN,1170,0
 BARCELO,25,F,ES,212,1,12,30,0,IT,1560,0
 BARCELO,25,M,ES,42,3,Sep-25,42,0,EN,1202.5,0
 BARCELO,25,M,ES,42,4,Aug-75,30,0,EN,1137.5,0
 BARCELO,25,F,ES,42,4,Mai 25,30,0,EN,682.5,0
 BARCELO,25,M,ES,31,1,Apr-75,21,0,EN,617.5,0
 BARCELO,25,M,ES,225,2,04. Mai,15,0,EN,585,0
 BARCELO,25,M,ES,31,3,Mai 25,23,0,EN,682.5,0
 BARCELO,25,M,ES,313,2,Mrz 75,26,0,FR,487.5,0
 BARCELO,25,F,ES,581,8,9,49,0,EN,1170,0
 BARCELO,25,M,ES,520,6,7,27,0,IT,910,0
 BARCELO,25,F,ES,520,8,12,24,0,EN,1560,0
 BARCELO,25,M,ES,520,8,5,10,0,EN,650,0
 BARCELO,25,F,ES,520,6,4,16,0,EN,520,0
 BARCELO,25,M,ES,581,2,4,30,0,EN,520,0
 BARCELO,25,M,ES,524,3,4,24,0,EN,520,0
 BARCELO,25,F,ES,38,2,04. Mai,11,0,FR,585,0
 BILBAO0,25,M,ES,52,8,10,51,0,IT,1300,0
 BILBAO0,25,F,unknown,34,2,9,77,0,EN,1170,0
 BILBAO0,25,F,ES,761,1,0,22,0,FI,0,900
 BILBAO1,25,M,ES,329,2,0,0,0,IT,0,900
 BILBAO1,25,F,ES,99,2,0,12,0,EN,0,900
 BILBAO1,25,F,ES,99,2,0,12,0,EN,0,900
 BILBAO0,25,M,ES,523,8,6,30,0,EN,780,0
 BILBAO0,25,M,ES,340,3,10,50,0,DE,1300,0
 CASTELL,25,F,ES,34,3,04. Mai,21,0,EN,585,0
 BARCELO,25,F,ES,311,2,Apr-75,21,0,EN,617.5,0
 BARCELO,25,M,ES,31,1,05. Mai,30,0,IT,715,0
 BARCELO,25,M,ES,42,2,Mai 75,30,0,EN,747.5,0
 BARCELO,25,M,ES,481,4,8,4,2100,EN,1040,0
 BARCELO,25,F,ES,581,8,10,1,0,FR,1300,0
 BARCELO,25,M,unknown,520,2,6,1,0,DE,780,0
 BARCELO,25,M,ES,520,8,0,8,0,FR,0,1800
 BARCELO,25,F,ES,520,8,0,1,0,EN,0,1800
 BILBAO0,25,F,ES,522,8,10,52,0,FR,1300,0
 BILBAO0,25,M,ES,52,7,12,54,0,IT,1560,0
 BILBAO0,25,M,ES,521,3,6,30,0,DE,780,0
 BILBAO0,25,M,ES,520,4,10,30,0,DE,1300,0
 BILBAO3,25,M,ES,523,2,0,22,0,EN,0,900
 BILBAO3,25,M,ES,523,2,0,22,0,EN,0,900
 BILBAO0,25,M,ES,314,1,6,64,0,EN,780,0
 BILBAO0,25,M,ES,52,2,9,30,0,DE,1170,0
 BURGOS1,25,F,ES,214,3,5,26,0,PT,650,0
 BURGOS1,25,F,ES,214,3,8,33,0,LT,1040,0
 ELCHE01,25,M,ES,521,3,9,30,0,EN,1170,0
 BARCELO,25,F,ES,345,2,Apr-25,29,0,EN,552.5,0
 BARCELO,25,F,ES,140,2,Sep-25,39,0,EN,1202.5,0
 BARCELO,25,F,ES,520,2,5,1,0,EN,650,0
 BARCELO,25,M,ES,520,2,6,1,0,DE,780,0
 BARCELO,25,M,ES,581,8,9,34,0,IT,1170,0
 BARCELO,25,M,ES,523,8,7,1,0,DE,910,0
 BARCELO,25,M,ES,523,8,0,36,0,FR,0,2100
 BARCELO,25,M,ES,581,8,0,8,0,EN,0,1200
 BARCELO,25,M,ES,481,8,0,37,0,EN,0,1200
 BARCELO,25,M,ES,582,8,0,1,0,EN,0,1500
 CORDOBA,25,F,ES,223,3,6,20,0,DE,780,0
 CADIZ01,25,M,ES,4,5,Jun-75,10,0,DE,877.5,0
 CIUDA-R,25,M,ES,34,3,5,44,0,FR,650,0
 CADIZ01,25,M,ES,84,3,04. Mai,18,0,SL,585,0
 CADIZ01,25,F,ES,34,6,09. Mai,58,0,IT,1235,0
 CADIZ01,25,F,ES,38,5,Sep-25,59,0,IT,1202.5,0
 ELCHE01,25,M,ES,721,4,9,60,0,EN,1170,0
 ELCHE01,25,F,ES,521,4,9,46,0,IT,1170,0
 ALMERIA,25,M,ES,38,1,Sep-75,59,0,EN,1267.5,0
 ALMERIA,25,M,ES,521,1,Aug-75,57,0,EN,1137.5,0
 ALMERIA,25,M,ES,345,3,10,57,0,EN,1300,0
 ALMERIA,25,F,ES,343,2,10,54,0,EN,1300,0
 ALMERIA,25,M,ES,343,4,10,46,0,FR,1300,0
 ALMERIA,25,M,ES,343,6,10,60,0,PT,1300,0
 BARCELO,25,F,ES,1,3,6,24,0,EN,780,0
 BARCELO,25,F,ES,442,3,05. Mai,16,0,IT,842.5,0
 BARCELO,25,F,ES,1,2,Mai 25,25,0,EN,682.5,0
 BARCELO,25,M,ES,520,3,6,15,0,IT,780,0
 BARCELO,25,M,ES,520,4,5,15,0,IT,650,0
 BARCELO,25,M,ES,520,3,5,45,0,FR,650,0
 BARCELO,25,M,ES,582,3,5,1,0,EN,650,0
 BARCELO,25,F,ES,582,4,5,24,0,EN,650,0
 BARCELO,25,M,ES,520,7,5,24,0,EN,650,0
 BARCELO,25,M,ES,521,4,5,1,0,EN,650,0
 BARCELO,25,F,ES,524,2,0,1,0,FR,0,1800
 BARCELO,25,M,ES,523,8,0,58,0,EN,0,1800
 BARCELO,25,F,ES,321,3,Mrz 75,24,0,EN,487.5,0
 CORDOBA,25,M,ES,523,3,9,31,0,EN,1170,0
 CORDOBA,25,F,ES,31,3,Aug-25,50,0,EN,1072.5,0
 BILBAO0,25,F,ES,52,6,6,60,0,DE,780,0
 CADIZ01,25,F,ES,429,6,10,22,0,IT,1300,0
 CADIZ01,25,M,ES,314,4,09. Mai,63,0,FR,1235,0
 CADIZ01,25,M,ES,529,3,Mai 75,14,0,IT,747.5,0
 CADIZ01,25,M,ES,34,5,Sep-25,58,0,EN,1202.5,0
 BILBAO0,25,M,ES,340,2,5,35,0,DE,650,0
 BILBAO0,25,M,ES,52,2,9,30,0,DE,1170,0
 BILBAO2,25,F,ES,542,2,0,22,0,EN,0,900
 CADIZ01,25,M,ES,5,3,Mai 25,15,0,FR,682.5,0
 BILBAO0,25,F,ES,140,3,3,30,0,EN,390,0
 BILBAO0,25,M,ES,340,2,10,50,0,DE,1300,0
 BILBAO0,25,M,ES,52,8,11,51,0,IT,1600,0
 GRANADA,25,F,ES,541,2,0,12,0,EN,0,975
 ALMERIA,25,M,ES,62,5,Aug-75,57,0,EN,1137.5,0
 ALMERIA,25,M,ES,62,1,8,57,0,EN,1040,0
 ALMERIA,25,F,ES,311,1,9,60,0,EN,1170,0
 BARCELO,25,M,ES,211,2,10,60,0,EN,1300,0
 BARCELO,25,M,ES,349,4,5,25,0,FR,650,0
 BARCELO,25,M,ES,524,4,Jul-75,30,0,EN,1007.5,0
 BARCELO,25,F,ES,727,3,6,22,0,IT,780,0
 BARCELO,25,M,ES,225,5,0,15,0,IT,0,1575
 BARCELO,25,M,ES,520,8,7,24,0,DE,910,0
 BARCELO,25,M,ES,520,3,5,3,0,EN,650,0
 BARCELO,25,M,ES,840,3,5,20,0,EN,650,0
 BURGOS0,25,M,ES,58,7,10. Mai,30,0,PT,1365,0
 CADIZ01,25,F,ES,342,3,9,60,0,FR,1170,0
 BILBAO0,25,M,ES,840,1,9,59,0,EN,1170,0
 BILBAO0,25,M,ES,521,3,6,30,0,DE,780,0
 GRANADA,25,M,ES,582,7,0,1,0,FR,0,1800
 GRANADA,25,F,ES,421,6,,,,,,
 ALMERIA,25,M,ES,223,3,04. Mai,29,0,EN,585,0
 BARCELO,25,M,ES,31,5,Sep-25,18,0,FR,1202.5,0
 BARCELO,25,M,ES,520,7,10,34,0,DE,1300,0
 BARCELO,25,M,ES,582,8,0,9,0,FR,0,2100
 BARCELO,25,M,ES,523,8,0,36,0,EN,0,2700
 BARCELO,25,F,ES,72,1,0,30,0,EN,0,2025
 CADIZ01,25,M,ES,5,3,09. Mai,39,0,IT,1235,0
 CADIZ01,25,F,CH,223,3,9,30,0,FR,1170,0
 CADIZ01,25,F,ES,314,5,Nov-75,23,0,DE,1527.5,0
 BILBAO0,25,F,ES,312,2,5,30,0,FR,650,0
 BILBAO0,25,F,ES,522,2,6,30,0,EN,780,0
 CADIZ01,25,F,ES,34,6,08. Mai,60,0,FR,1105,0
 CADIZ01,25,F,ES,34,5,08. Mai,60,0,FR,1105,0
 ELCHE01,25,F,ES,211,3,4,31,0,EN,520,0
 CORDOBA,25,F,ES,349,5,9,90,0,IT,1170,0
 BARCELO,25,M,ES,211,3,Jun-25,20,0,EN,812.5,0
 BARCELO,25,F,ES,581,2,4,30,0,EN,520,0
 BARCELO,25,M,ES,582,3,10,48,0,EN,1300,0
 BILBAO0,25,M,ES,521,2,6,35,0,DE,780,0
 CADIZ01,25,M,ES,34,5,Sep-25,58,0,EN,1202.5,0
 CADIZ01,25,F,ES,38,5,Apr-25,42,0,IT,552.5,0
 CADIZ01,25,M,ES,342,5,10,52,0,SV,1300,0
 BILBAO3,25,M,ES,523,1,,,,,,
 BURGOS0,25,M,ES,34,4,9,60,0,EN,1170,0
 BILBAO0,25,M,ES,340,2,5,35,0,DE,650,0
 BILBAO0,25,M,ES,34,3,9,52,0,PT,1170,0
 BURGOS0,25,M,ES,481,2,10,55,0,EN,1300,0
 BILBAO0,25,M,ES,520,5,6,60,0,DE,780,0
 BILBAO0,25,M,ES,229,3,5,30,0,EN,650,0
 BILBAO0,25,F,ES,34,6,8,74,0,FR,1040,0
 ELCHE01,25,F,ES,311,2,9,40,0,EN,1170,0
 ELCHE01,25,M,ES,521,5,9,45,0,EN,1170,0
 ELCHE01,25,F,ES,521,4,9,45,0,EN,1170,0
 ELCHE01,25,M,ES,521,5,9,45,0,IT,1170,0
 ELCHE01,25,M,ES,523,3,Mai 25,30,0,IT,682.5,0
 CASTELL,25,F,ES,311,3,09. Mai,66,0,RO,1362.5,0
 CASTELL,25,M,ES,311,7,Okt 75,63,0,EN,1652.5,0
 CASTELL,25,M,ES,345,5,Mrz 25,30,0,EN,422.5,0
 CASTELL,25,F,ES,222,7,10,50,0,DE,1300,0
 ALMERIA,25,M,ES,343,2,9,24,0,FR,1170,0
 BARCELO,25,M,ES,721,3,Okt 25,11,0,EN,1502.5,0
 BARCELO,25,F,ES,380,2,Nov-25,30,0,IT,1462.5,0
 BARCELO,25,F,ES,222,2,12,36,0,IT,1560,0
 BARCELO,25,F,ES,443,2,0,24,0,EN,0,2400
 BARCELO,25,F,ES,581,8,9,25,0,FR,1170,0
 BARCELO,25,M,ES,520,8,9,34,0,DE,1170,0
 BARCELO,25,M,ES,543,3,4,15,0,EN,520,0
 BARCELO,25,F,ES,582,4,5,24,0,IT,650,0
 BILBAO0,25,M,ES,34,1,6,30,0,IT,780,0
 BILBAO0,25,M,ES,313,3,Sep-75,60,0,PT,1395,0
 BILBAO0,25,M,ES,521,2,6,30,0,DE,780,0
 BURGOS0,25,M,ES,481,2,10. Mai,30,0,EN,1365,0
 BILBAO2,25,M,ES,522,2,0,22,0,EN,0,900
 CACERES,25,F,ES,213,1,0,38,0,IT,0,750
 CORDOBA,25,F,ES,38,5,9,29,0,EN,1170,0
 ALMERIA,25,M,ES,222,1,Aug-75,60,0,EN,1137.5,0
 ALMERIA,25,M,ES,48,3,0,6,0,FR,0,1800
 ALMERIA,25,M,ES,34,3,0,9,0,EN,0,900
 BARCELO,25,M,ES,582,4,5,24,0,EN,650,0
 BARCELO,25,M,ES,213,3,5,66,0,EN,650,0
 BARCELO,25,M,ES,520,3,10,24,0,EN,1300,0
 BARCELO,25,M,ES,582,3,10,21,0,FR,1300,0
 BARCELO,25,M,ES,340,2,5,24,0,EN,650,0
 BARCELO,25,M,ES,521,4,10,1,0,EN,1300,0
 CORDOBA,25,F,ES,349,5,10,72,0,IT,1300,0
 CADIZ01,25,M,ES,2,3,08. Mai,24,0,FR,1105,0
 BILBAO0,25,M,ES,314,1,6,30,0,EN,780,0
 CORDOBA,25,F,ES,349,3,9,54,0,EN,1170,0
 ELCHE01,25,M,ES,380,2,9,59,0,IT,1170,0
 AVILA01,25,M,ES,623,5,Jun-25,29,0,EN,812.5,0
 AVILA01,25,F,ES,34,3,Jun-25,24,0,EN,812.5,0
 BARCELO,25,F,ES,440,3,Apr-75,17,0,EN,617.5,0
 BARCELO,25,M,ES,523,4,4,24,0,EN,520,0
 BARCELO,25,M,ES,581,4,5,32,0,IT,650,0
 BARCELO,25,F,ES,523,8,6,36,0,EN,780,0
 BARCELO,25,M,ES,521,3,10,6,0,EN,1300,0
 BARCELO,25,F,ES,520,8,5,24,0,EN,650,0
 BARCELO,25,M,ES,523,8,10,36,0,DE,1300,0
 BARCELO,25,M,ES,520,4,5,30,0,EN,650,0
 BARCELO,25,F,ES,724,4,0,0,0,NL,0,1950
 BARCELO,25,M,ES,212,3,09. Mai,60,0,EN,1235,0
 BARCELO,25,M,ES,212,2,04. Mai,20,0,EN,585,0
 BARCELO,25,F,ES,212,3,Jun-25,34,0,FI,812.5,0
 BARCELO,25,F,ES,212,4,0,3,0,FR,0,1125
 BARCELO,25,F,ES,212,4,0,6,0,PL,0,1800
 ELCHE01,25,F,ES,523,5,9,60,0,EN,1170,0
 ELCHE01,25,M,ES,521,5,Aug-75,35,0,EN,1137.5,0
 CADIZ01,25,M,ES,345,3,09. Mai,28,0,FR,1235,0
 BILBAO0,25,M,ES,34,1,6,31,0,EN,780,0
 CORDOBA,25,F,UK,640,5,0,1,0,EN,0,900
 GRANADA,25,M,ES,14,2,9,60,0,CS,1170,0
 AVILA01,25,M,ES,623,5,,,,,,
 BARCELO,25,F,ES,42,1,04. Mai,38,0,EN,585,0
 BARCELO,25,M,ES,581,2,10,35,0,EN,1300,0
 BARCELO,25,M,ES,520,3,10,30,0,EN,1300,0
 BARCELO,25,M,ES,525,8,10,40,0,IT,1300,0
 BARCELO,25,M,ES,723,3,Sep-75,14,0,EN,1267.5,0
 CADIZ01,25,F,ES,225,5,Sep-25,57,0,EN,1202.5,0
 CADIZ01,25,F,ES,1,3,Jun-25,12,0,DA,812.5,0
 CADIZ01,25,M,ES,723,3,03. Mai,12,0,IT,455,0
 BURGOS0,25,F,ES,34,6,Mai 25,30,0,EN,682.5,0
 BILBAO0,25,M,ES,481,3,5,45,0,DE,650,0
 CADIZ01,25,F,ES,522,3,Okt 25,42,0,DE,1332.5,0
 CADIZ01,25,M,ES,582,5,5,27,0,EN,650,0
 CORDOBA,25,F,ES,442,5,6,16,0,IT,780,0
 CORDOBA,25,F,ES,62,7,,,,,,
 CORDOBA,25,M,ES,640,7,0,16,0,IT,0,900
 CORDOBA,25,F,ES,212,3,4,62,0,EN,520,0
 BARCELO,25,F,ES,140,3,Mai 75,14,0,EN,747.5,0
 BARCELO,25,M,ES,521,4,6,1,0,DE,780,0
 BARCELO,25,F,unknown,520,3,6,20,0,DE,780,0
 BARCELO,25,M,ES,520,3,4,1,0,EN,520,0
 BARCELO,25,F,ES,582,4,5,24,0,FR,650,0
 BARCELO,25,M,ES,522,4,5,24,0,EN,650,0
 BARCELO,25,M,ES,520,1,4,30,0,EN,520,0
 BARCELO,25,M,ES,581,8,10,41,0,EN,1300,0
 MADRID0,25,M,ES,581,6,5,30,0,EN,650,0
 MADRID0,25,F,ES,144,2,0,30,0,IT,0,1200
 MADRID0,25,F,ES,421,5,0,22,0,PT,0,1200
 MADRID0,25,M,RO,523,6,9,43,0,DE,1170,0
 MADRID0,25,M,ES,840,7,10,30,0,EN,1300,0
 MADRID0,25,F,ES,581,7,6,30,0,FR,780,0
 MADRID1,25,M,ES,523,4,5,30,0,LT,650,0
 ALCAL-H,25,F,ES,222,3,Mrz 25,60,0,EN,422.5,0
 ALCAL-H,25,F,ES,422,3,9,60,0,EN,1170,0
 BARCELO,25,F,ES,220,3,Okt 75,60,0,FR,1397.5,0
 MADRID1,25,M,ES,52,5,04. Mai,30,0,PL,585,0
 MADRID1,25,F,ES,38,6,Apr-25,30,0,IT,552.5,0
 MADRID0,25,F,ES,1,2,Mai 25,36,0,EN,682.5,0
 MADRID0,25,M,ES,48,3,10,66,0,IT,1300,0
 MADRID0,25,M,ES,421,6,Sep-75,45,0,EN,1267.5,0
 MADRID0,25,M,ES,34,3,09. Mai,54,0,EN,1235,0
 MADRID0,25,M,ES,582,7,10,30,0,EN,1300,0
 MADRID0,25,M,ES,523,7,Aug-75,54,0,EN,1137.5,0
 MADRID0,25,F,ES,481,7,09. Mai,30,0,EN,1235,0
 MADRID0,25,F,ES,442,4,9,60,0,FR,1170,0
 MADRID0,25,F,ES,520,7,Sep-25,40,0,FR,1202.5,0
 MADRID0,25,F,ES,520,7,11,42,0,IT,1600,0
 MADRID0,25,F,ES,14,2,9,54,0,IT,1170,0
 MADRID0,25,M,ES,812,3,4,30,0,EN,520,0
 MADRID0,25,M,ES,314,4,9,66,0,FR,1170,0
 MADRID2,25,M,ES,727,4,0,0,0,EN,0,1800
 MADRID0,25,M,ES,581,7,6,30,0,EN,780,0
 MADRID3,25,F,ES,329,2,4,25,0,IT,520,0
 MADRID2,25,M,ES,481,7,Sep-75,45,0,EN,1267.5,0
 BADAJOZ,25,F,ES,421,7,10,60,0,IT,1300,0
  LEON01,25,F,ES,34,6,Aug-75,35,0,EN,1137.5,0
 MADRID0,25,M,ES,314,5,09. Mai,48,0,PT,1235,0
 MADRID0,25,M,unknown,34,5,8,62,0,EN,1040,0
  LEON01,25,M,ES,529,2,5,16,0,EN,650,0
  LEON01,25,M,ES,529,3,5,30,0,IT,650,0
 MADRID1,25,M,ES,581,4,9,60,0,IT,1170,0
